ID,Price
422,36989.93467186095
423,36989.93467186095
424,36989.93467186095
425,36989.93467186095
426,36989.93467186095
427,36989.93467186095
428,36989.93467186095
429,36989.93467186095
430,36989.93467186095
431,36989.93467186095
432,36989.93467186095
433,36989.93467186095
434,36989.93467186095
435,36989.93467186095
436,36989.93467186095
437,36989.93467186095
438,36989.93467186095
439,36989.93467186095
440,36989.93467186095
441,36989.93467186095
442,36989.93467186095
443,36989.93467186095
444,36989.93467186095
445,36989.93467186095
446,36989.93467186095
447,36989.93467186095
448,36989.93467186095
449,36989.93467186095
450,36989.93467186095
451,36989.93467186095
452,36989.93467186095
453,36989.93467186095
454,36989.93467186095
455,36989.93467186095
456,36989.93467186095
457,36989.93467186095
458,36989.93467186095
459,36989.93467186095
460,36989.93467186095
461,36989.93467186095
462,36989.93467186095
463,36989.93467186095
464,36989.93467186095
465,36989.93467186095
466,36989.93467186095
467,36989.93467186095
468,36989.93467186095
469,36989.93467186095
470,36989.93467186095
471,36989.93467186095
472,36989.93467186095
473,36989.93467186095
474,36989.93467186095
475,36989.93467186095
476,36989.93467186095
477,36989.93467186095
478,36989.93467186095
479,36989.93467186095
480,36989.93467186095
481,36989.93467186095
482,36989.93467186095
483,36989.93467186095
484,36989.93467186095
485,36989.93467186095
486,36989.93467186095
487,36989.93467186095
488,36989.93467186095
489,36989.93467186095
490,36989.93467186095
491,36989.93467186095
492,36989.93467186095
493,36989.93467186095
494,36989.93467186095
495,36989.93467186095
496,36989.93467186095
497,36989.93467186095
498,36989.93467186095
499,36989.93467186095
500,36989.93467186095
501,36989.93467186095
502,36989.93467186095
503,36989.93467186095
504,36989.93467186095
505,36989.93467186095
506,36989.93467186095
507,36989.93467186095
508,36989.93467186095
509,36989.93467186095
510,36989.93467186095
511,36989.93467186095
512,36989.93467186095
513,36989.93467186095
514,36989.93467186095
515,36989.93467186095
516,36989.93467186095
517,36989.93467186095
518,36989.93467186095
519,36989.93467186095
520,36989.93467186095
521,36989.93467186095
522,36989.93467186095
523,36989.93467186095
524,36989.93467186095
525,36989.93467186095
526,36989.93467186095
527,36989.93467186095
528,36989.93467186095
529,36989.93467186095
530,36989.93467186095
531,36989.93467186095
532,36989.93467186095
533,36989.93467186095
534,36989.93467186095
535,36989.93467186095
536,36989.93467186095
537,36989.93467186095
538,36989.93467186095
539,36989.93467186095
540,36989.93467186095
541,36989.93467186095
542,36989.93467186095
543,36989.93467186095
544,36989.93467186095
545,36989.93467186095
546,36989.93467186095
547,36989.93467186095
548,36989.93467186095
549,36989.93467186095
550,36989.93467186095
551,36989.93467186095
552,36989.93467186095
553,36989.93467186095
554,36989.93467186095
555,36989.93467186095
556,36989.93467186095
557,36989.93467186095
558,36989.93467186095
559,36989.93467186095
560,36989.93467186095
561,36989.93467186095
562,36989.93467186095
563,36989.93467186095
564,36989.93467186095
565,36989.93467186095
566,36989.93467186095
567,36989.93467186095
568,36989.93467186095
569,36989.93467186095
570,36989.93467186095
571,36989.93467186095
572,36989.93467186095
573,36989.93467186095
574,36989.93467186095
575,36989.93467186095
576,36989.93467186095
577,36989.93467186095
578,36989.93467186095
579,36989.93467186095
580,36989.93467186095
581,36989.93467186095
582,36989.93467186095
583,36989.93467186095
584,36989.93467186095
585,36989.93467186095
586,36989.93467186095
587,36989.93467186095
588,36989.93467186095
589,36989.93467186095
590,36989.93467186095
591,36989.93467186095
592,36989.93467186095
593,36989.93467186095
594,36989.93467186095
595,36989.93467186095
596,36989.93467186095
597,36989.93467186095
598,36989.93467186095
599,36989.93467186095
600,36989.93467186095
601,36989.93467186095
602,36989.93467186095
603,36989.93467186095
604,36989.93467186095
605,36989.93467186095
606,36989.93467186095
607,36989.93467186095
608,36989.93467186095
609,36989.93467186095
610,36989.93467186095
611,36989.93467186095
612,36989.93467186095
613,36989.93467186095
614,36989.93467186095
615,36989.93467186095
616,36989.93467186095
617,36989.93467186095
618,36989.93467186095
619,36989.93467186095
620,36989.93467186095
621,36989.93467186095
622,36989.93467186095
623,36989.93467186095
624,36989.93467186095
625,36989.93467186095
626,36989.93467186095
627,36989.93467186095
628,36989.93467186095
629,36989.93467186095
630,36989.93467186095
631,36989.93467186095
632,36989.93467186095
633,36989.93467186095
634,36989.93467186095
635,36989.93467186095
636,36989.93467186095
637,36989.93467186095
638,36989.93467186095
639,36989.93467186095
640,36989.93467186095
641,36989.93467186095
642,36989.93467186095
643,36989.93467186095
644,36989.93467186095
645,36989.93467186095
646,36989.93467186095
647,36989.93467186095
648,36989.93467186095
649,36989.93467186095
650,36989.93467186095
651,36989.93467186095
652,36989.93467186095
653,36989.93467186095
654,36989.93467186095
655,36989.93467186095
656,36989.93467186095
657,36989.93467186095
658,36989.93467186095
659,36989.93467186095
660,36989.93467186095
661,36989.93467186095
662,36989.93467186095
663,36989.93467186095
664,36989.93467186095
665,36989.93467186095
666,36989.93467186095
667,36989.93467186095
668,36989.93467186095
669,36989.93467186095
670,36989.93467186095
671,36989.93467186095
672,36989.93467186095
673,36989.93467186095
674,36989.93467186095
675,36989.93467186095
676,36989.93467186095
677,36989.93467186095
678,36989.93467186095
679,36989.93467186095
680,36989.93467186095
681,36989.93467186095
682,36989.93467186095
683,36989.93467186095
684,36989.93467186095
685,36989.93467186095
686,36989.93467186095
687,36989.93467186095
688,36989.93467186095
689,36989.93467186095
690,36989.93467186095
691,36989.93467186095
692,36989.93467186095
693,36989.93467186095
694,36989.93467186095
695,36989.93467186095
696,36989.93467186095
697,36989.93467186095
698,36989.93467186095
699,36989.93467186095
700,36989.93467186095
701,36989.93467186095
702,36989.93467186095
703,36989.93467186095
704,36989.93467186095
705,36989.93467186095
706,36989.93467186095
707,36989.93467186095
708,36989.93467186095
709,36989.93467186095
710,36989.93467186095
711,36989.93467186095
712,36989.93467186095
713,36989.93467186095
714,36989.93467186095
715,36989.93467186095
716,36989.93467186095
717,36989.93467186095
718,36989.93467186095
719,36989.93467186095
720,36989.93467186095
721,36989.93467186095
722,36989.93467186095
723,36989.93467186095
724,36989.93467186095
725,36989.93467186095
726,36989.93467186095
727,36989.93467186095
728,36989.93467186095
729,36989.93467186095
730,36989.93467186095
731,36989.93467186095
732,36989.93467186095
733,36989.93467186095
734,36989.93467186095
735,36989.93467186095
736,36989.93467186095
737,36989.93467186095
738,36989.93467186095
739,36989.93467186095
740,36989.93467186095
741,36989.93467186095
742,36989.93467186095
743,36989.93467186095
744,36989.93467186095
745,36989.93467186095
746,36989.93467186095
747,36989.93467186095
748,36989.93467186095
749,36989.93467186095
750,36989.93467186095
751,36989.93467186095
752,36989.93467186095
753,36989.93467186095
754,36989.93467186095
755,36989.93467186095
756,36989.93467186095
757,36989.93467186095
758,36989.93467186095
759,36989.93467186095
760,36989.93467186095
761,36989.93467186095
762,36989.93467186095
763,36989.93467186095
764,36989.93467186095
765,36989.93467186095
766,36989.93467186095
767,36989.93467186095
768,36989.93467186095
769,36989.93467186095
770,36989.93467186095
771,36989.93467186095
772,36989.93467186095
773,36989.93467186095
774,36989.93467186095
775,36989.93467186095
776,36989.93467186095
777,36989.93467186095
778,36989.93467186095
779,36989.93467186095
780,36989.93467186095
781,36989.93467186095
782,36989.93467186095
783,36989.93467186095
784,36989.93467186095
785,36989.93467186095
786,36989.93467186095
787,36989.93467186095
788,36989.93467186095
789,36989.93467186095
790,36989.93467186095
791,36989.93467186095
792,36989.93467186095
793,36989.93467186095
794,36989.93467186095
795,36989.93467186095
796,36989.93467186095
797,36989.93467186095
798,36989.93467186095
799,36989.93467186095
800,36989.93467186095
801,36989.93467186095
802,36989.93467186095
803,36989.93467186095
804,36989.93467186095
805,36989.93467186095
806,36989.93467186095
807,36989.93467186095
808,36989.93467186095
809,36989.93467186095
810,36989.93467186095
811,36989.93467186095
812,36989.93467186095
813,36989.93467186095
814,36989.93467186095
815,36989.93467186095
816,36989.93467186095
817,36989.93467186095
818,36989.93467186095
819,36989.93467186095
820,36989.93467186095
821,36989.93467186095
822,36989.93467186095
823,36989.93467186095
824,36989.93467186095
825,36989.93467186095
826,36989.93467186095
827,36989.93467186095
828,36989.93467186095
829,36989.93467186095
830,36989.93467186095
831,36989.93467186095
832,36989.93467186095
833,36989.93467186095
834,36989.93467186095
835,36989.93467186095
836,36989.93467186095
837,36989.93467186095
838,36989.93467186095
839,36989.93467186095
840,36989.93467186095
841,36989.93467186095
842,36989.93467186095
843,36989.93467186095
844,36989.93467186095
845,36989.93467186095
846,36989.93467186095
847,36989.93467186095
848,36989.93467186095
849,36989.93467186095
850,36989.93467186095
851,36989.93467186095
852,36989.93467186095
853,36989.93467186095
854,36989.93467186095
855,36989.93467186095
856,36989.93467186095
857,36989.93467186095
858,36989.93467186095
859,36989.93467186095
860,36989.93467186095
861,36989.93467186095
862,36989.93467186095
863,36989.93467186095
864,36989.93467186095
865,36989.93467186095
866,36989.93467186095
867,36989.93467186095
868,36989.93467186095
869,36989.93467186095
870,36989.93467186095
871,36989.93467186095
872,36989.93467186095
873,36989.93467186095
874,36989.93467186095
875,36989.93467186095
876,36989.93467186095
877,36989.93467186095
878,36989.93467186095
879,36989.93467186095
880,36989.93467186095
881,36989.93467186095
882,36989.93467186095
883,36989.93467186095
884,36989.93467186095
885,36989.93467186095
886,36989.93467186095
887,36989.93467186095
888,36989.93467186095
889,36989.93467186095
890,36989.93467186095
891,36989.93467186095
892,36989.93467186095
893,36989.93467186095
894,36989.93467186095
895,36989.93467186095
896,36989.93467186095
897,36989.93467186095
898,36989.93467186095
899,36989.93467186095
900,36989.93467186095
901,36989.93467186095
902,36989.93467186095
903,36989.93467186095
904,36989.93467186095
905,36989.93467186095
906,36989.93467186095
907,36989.93467186095
908,36989.93467186095
909,36989.93467186095
910,36989.93467186095
911,36989.93467186095
912,36989.93467186095
913,36989.93467186095
914,36989.93467186095
915,36989.93467186095
916,36989.93467186095
917,36989.93467186095
918,36989.93467186095
919,36989.93467186095
920,36989.93467186095
921,36989.93467186095
922,36989.93467186095
923,36989.93467186095
924,36989.93467186095
925,36989.93467186095
926,36989.93467186095
927,36989.93467186095
928,36989.93467186095
929,36989.93467186095
930,36989.93467186095
931,36989.93467186095
932,36989.93467186095
933,36989.93467186095
934,36989.93467186095
935,36989.93467186095
936,36989.93467186095
937,36989.93467186095
938,36989.93467186095
939,36989.93467186095
940,36989.93467186095
941,36989.93467186095
942,36989.93467186095
943,36989.93467186095
944,36989.93467186095
945,36989.93467186095
946,36989.93467186095
947,36989.93467186095
948,36989.93467186095
949,36989.93467186095
950,36989.93467186095
951,36989.93467186095
952,36989.93467186095
953,36989.93467186095
954,36989.93467186095
955,36989.93467186095
956,36989.93467186095
957,36989.93467186095
958,36989.93467186095
959,36989.93467186095
960,36989.93467186095
961,36989.93467186095
962,36989.93467186095
963,36989.93467186095
964,36989.93467186095
965,36989.93467186095
966,36989.93467186095
967,36989.93467186095
968,36989.93467186095
969,36989.93467186095
970,36989.93467186095
971,36989.93467186095
972,36989.93467186095
973,36989.93467186095
974,36989.93467186095
975,36989.93467186095
976,36989.93467186095
977,36989.93467186095
978,36989.93467186095
979,36989.93467186095
980,36989.93467186095
981,36989.93467186095
982,36989.93467186095
983,36989.93467186095
984,36989.93467186095
985,36989.93467186095
986,36989.93467186095
987,36989.93467186095
988,36989.93467186095
989,36989.93467186095
990,36989.93467186095
991,36989.93467186095
992,36989.93467186095
993,36989.93467186095
994,36989.93467186095
995,36989.93467186095
996,36989.93467186095
997,36989.93467186095
998,36989.93467186095
999,36989.93467186095
1000,36989.93467186095
1001,36989.93467186095
1002,36989.93467186095
1003,36989.93467186095
1004,36989.93467186095
1005,36989.93467186095
1006,36989.93467186095
1007,36989.93467186095
1008,36989.93467186095
1009,36989.93467186095
1010,36989.93467186095
1011,36989.93467186095
1012,36989.93467186095
1013,36989.93467186095
1014,36989.93467186095
1015,36989.93467186095
1016,36989.93467186095
1017,36989.93467186095
1018,36989.93467186095
1019,36989.93467186095
1020,36989.93467186095
1021,36989.93467186095
1022,36989.93467186095
1023,36989.93467186095
1024,36989.93467186095
1025,36989.93467186095
1026,36989.93467186095
1027,36989.93467186095
1028,36989.93467186095
1029,36989.93467186095
1030,36989.93467186095
1031,36989.93467186095
1032,36989.93467186095
1033,36989.93467186095
1034,36989.93467186095
1035,36989.93467186095
1036,36989.93467186095
1037,36989.93467186095
1038,36989.93467186095
1039,36989.93467186095
1040,36989.93467186095
1041,36989.93467186095
1042,36989.93467186095
1043,36989.93467186095
1044,36989.93467186095
1045,36989.93467186095
1046,36989.93467186095
1047,36989.93467186095
1048,36989.93467186095
1049,36989.93467186095
1050,36989.93467186095
1051,36989.93467186095
1052,36989.93467186095
1053,36989.93467186095
1054,36989.93467186095
1055,36989.93467186095
1056,36989.93467186095
1057,36989.93467186095
1058,36989.93467186095
1059,36989.93467186095
1060,36989.93467186095
1061,36989.93467186095
1062,36989.93467186095
1063,36989.93467186095
1064,36989.93467186095
1065,36989.93467186095
1066,36989.93467186095
1067,36989.93467186095
1068,36989.93467186095
1069,36989.93467186095
1070,36989.93467186095
1071,36989.93467186095
1072,36989.93467186095
1073,36989.93467186095
1074,36989.93467186095
1075,36989.93467186095
1076,36989.93467186095
1077,36989.93467186095
1078,36989.93467186095
1079,36989.93467186095
1080,36989.93467186095
1081,36989.93467186095
1082,36989.93467186095
1083,36989.93467186095
1084,36989.93467186095
1085,36989.93467186095
1086,36989.93467186095
1087,36989.93467186095
1088,36989.93467186095
1089,36989.93467186095
1090,36989.93467186095
1091,36989.93467186095
1092,36989.93467186095
1093,36989.93467186095
1094,36989.93467186095
1095,36989.93467186095
1096,36989.93467186095
1097,36989.93467186095
1098,36989.93467186095
1099,36989.93467186095
1100,36989.93467186095
1101,36989.93467186095
1102,36989.93467186095
1103,36989.93467186095
1104,36989.93467186095
1105,36989.93467186095
1106,36989.93467186095
1107,36989.93467186095
1108,36989.93467186095
1109,36989.93467186095
1110,36989.93467186095
1111,36989.93467186095
1112,36989.93467186095
1113,36989.93467186095
1114,36989.93467186095
1115,36989.93467186095
1116,36989.93467186095
1117,36989.93467186095
1118,36989.93467186095
1119,36989.93467186095
1120,36989.93467186095
1121,36989.93467186095
1122,36989.93467186095
1123,36989.93467186095
1124,36989.93467186095
1125,36989.93467186095
1126,36989.93467186095
1127,36989.93467186095
1128,36989.93467186095
1129,36989.93467186095
1130,36989.93467186095
1131,36989.93467186095
1132,36989.93467186095
1133,36989.93467186095
1134,36989.93467186095
1135,36989.93467186095
1136,36989.93467186095
1137,36989.93467186095
1138,36989.93467186095
1139,36989.93467186095
1140,36989.93467186095
1141,36989.93467186095
1142,36989.93467186095
1143,36989.93467186095
1144,36989.93467186095
1145,36989.93467186095
1146,36989.93467186095
1147,36989.93467186095
1148,36989.93467186095
1149,36989.93467186095
1150,36989.93467186095
1151,36989.93467186095
1152,36989.93467186095
1153,36989.93467186095
1154,36989.93467186095
1155,36989.93467186095
1156,36989.93467186095
1157,36989.93467186095
1158,36989.93467186095
1159,36989.93467186095
1160,36989.93467186095
1161,36989.93467186095
1162,36989.93467186095
1163,36989.93467186095
1164,36989.93467186095
1165,36989.93467186095
1166,36989.93467186095
1167,36989.93467186095
1168,36989.93467186095
1169,36989.93467186095
1170,36989.93467186095
1171,36989.93467186095
1172,36989.93467186095
1173,36989.93467186095
1174,36989.93467186095
1175,36989.93467186095
1176,36989.93467186095
1177,36989.93467186095
1178,36989.93467186095
1179,36989.93467186095
1180,36989.93467186095
1181,36989.93467186095
1182,36989.93467186095
1183,36989.93467186095
1184,36989.93467186095
1185,36989.93467186095
1186,36989.93467186095
1187,36989.93467186095
1188,36989.93467186095
1189,36989.93467186095
1190,36989.93467186095
1191,36989.93467186095
1192,36989.93467186095
1193,36989.93467186095
1194,36989.93467186095
1195,36989.93467186095
1196,36989.93467186095
1197,36989.93467186095
1198,36989.93467186095
1199,36989.93467186095
1200,36989.93467186095
1201,36989.93467186095
1202,36989.93467186095
1203,36989.93467186095
1204,36989.93467186095
1205,36989.93467186095
1206,36989.93467186095
1207,36989.93467186095
1208,36989.93467186095
1209,36989.93467186095
1210,36989.93467186095
1211,36989.93467186095
1212,36989.93467186095
1213,36989.93467186095
1214,36989.93467186095
1215,36989.93467186095
1216,36989.93467186095
1217,36989.93467186095
1218,36989.93467186095
1219,36989.93467186095
1220,36989.93467186095
1221,36989.93467186095
1222,36989.93467186095
1223,36989.93467186095
1224,36989.93467186095
1225,36989.93467186095
1226,36989.93467186095
1227,36989.93467186095
1228,36989.93467186095
1229,36989.93467186095
1230,36989.93467186095
1231,36989.93467186095
1232,36989.93467186095
1233,36989.93467186095
1234,36989.93467186095
1235,36989.93467186095
1236,36989.93467186095
1237,36989.93467186095
1238,36989.93467186095
1239,36989.93467186095
1240,36989.93467186095
1241,36989.93467186095
1242,36989.93467186095
1243,36989.93467186095
1244,36989.93467186095
1245,36989.93467186095
1246,36989.93467186095
1247,36989.93467186095
1248,36989.93467186095
1249,36989.93467186095
1250,36989.93467186095
1251,36989.93467186095
1252,36989.93467186095
1253,36989.93467186095
1254,36989.93467186095
1255,36989.93467186095
1256,36989.93467186095
1257,36989.93467186095
1258,36989.93467186095
1259,36989.93467186095
1260,36989.93467186095
1261,36989.93467186095
1262,36989.93467186095
1263,36989.93467186095
1264,36989.93467186095
1265,36989.93467186095
1266,36989.93467186095
1267,36989.93467186095
1268,36989.93467186095
1269,36989.93467186095
1270,36989.93467186095
1271,36989.93467186095
1272,36989.93467186095
1273,36989.93467186095
1274,36989.93467186095
1275,36989.93467186095
1276,36989.93467186095
1277,36989.93467186095
1278,36989.93467186095
1279,36989.93467186095
1280,36989.93467186095
1281,36989.93467186095
1282,36989.93467186095
1283,36989.93467186095
1284,36989.93467186095
1285,36989.93467186095
1286,36989.93467186095
1287,36989.93467186095
1288,36989.93467186095
1289,36989.93467186095
1290,36989.93467186095
1291,36989.93467186095
1292,36989.93467186095
1293,36989.93467186095
1294,36989.93467186095
1295,36989.93467186095
1296,36989.93467186095
1297,36989.93467186095
1298,36989.93467186095
1299,36989.93467186095
1300,36989.93467186095
1301,36989.93467186095
1302,36989.93467186095
1303,36989.93467186095
1304,36989.93467186095
1305,36989.93467186095
1306,36989.93467186095
1307,36989.93467186095
1308,36989.93467186095
1309,36989.93467186095
1310,36989.93467186095
1311,36989.93467186095
1312,36989.93467186095
1313,36989.93467186095
1314,36989.93467186095
1315,36989.93467186095
1316,36989.93467186095
1317,36989.93467186095
1318,36989.93467186095
1319,36989.93467186095
1320,36989.93467186095
1321,36989.93467186095
1322,36989.93467186095
1323,36989.93467186095
1324,36989.93467186095
1325,36989.93467186095
1326,36989.93467186095
1327,36989.93467186095
1328,36989.93467186095
1329,36989.93467186095
1330,36989.93467186095
1331,36989.93467186095
1332,36989.93467186095
1333,36989.93467186095
1334,36989.93467186095
1335,36989.93467186095
1336,36989.93467186095
1337,36989.93467186095
1338,36989.93467186095
1339,36989.93467186095
1340,36989.93467186095
1341,36989.93467186095
1342,36989.93467186095
1343,36989.93467186095
1344,36989.93467186095
1345,36989.93467186095
1346,36989.93467186095
1347,36989.93467186095
1348,36989.93467186095
1349,36989.93467186095
1350,36989.93467186095
1351,36989.93467186095
1352,36989.93467186095
1353,36989.93467186095
1354,36989.93467186095
1355,36989.93467186095
1356,36989.93467186095
1357,36989.93467186095
1358,36989.93467186095
1359,36989.93467186095
1360,36989.93467186095
1361,36989.93467186095
